c001,1,1,0,"(lambda empty)",4.810758352279663,2
c001,1,2,0,"(lambda empty)",3.0837807655334473,2
c001,1,3,0,"(lambda empty)",3.8647117614746094,2
c001,1,4,0,"(lambda empty)",3.2331981658935547,2
c001,1,5,0,"(lambda empty)",3.541872978210449,2
c002,1,1,0,"(lambda empty)",2.9148671627044678,2
c002,1,2,0,"(lambda empty)",4.0076563358306885,2
c002,1,3,0,"(lambda empty)",3.689370632171631,2
c002,1,4,0,"(lambda empty)",2.1116154193878174,2
c002,1,5,0,"(lambda empty)",0.6864383220672607,2
c003,1,1,0,"(lambda empty)",3.363901376724243,2
c003,1,2,0,"(lambda empty)",4.303071975708008,2
c003,1,3,0,"(lambda empty)",6.463408946990967,2
c003,1,4,0,"(lambda empty)",4.610032320022583,2
c003,1,5,0,"(lambda empty)",6.302373886108398,2
c004,1,1,0,"(lambda empty)",6.144730567932129,2
c004,1,2,0,"(lambda empty)",5.218904495239258,2
c004,1,3,0,"(lambda empty)",2.7176215648651123,2
c004,1,4,0,"(lambda empty)",1.4497835636138916,2
c004,1,5,0,"(lambda empty)",1.6036360263824463,2
c005,1,1,0,"(lambda empty)",5.820645093917847,2
c005,1,2,0,"(lambda empty)",2.545976400375366,2
c005,1,3,0,"(lambda empty)",2.3845579624176025,2
c005,1,4,0,"(lambda empty)",0.47436094284057617,2
c005,1,5,0,"(lambda empty)",4.882585287094116,2
c006,1,1,0,"(lambda empty)",0.7926092147827148,2
c006,1,2,0,"(lambda empty)",0.9471995830535889,2
c006,1,3,0,"(lambda empty)",1.8917372226715088,2
c006,1,4,0,"(lambda empty)",2.202500343322754,2
c006,1,5,0,"(lambda empty)",1.7267999649047852,2
c007,1,1,0,"(lambda empty)",5.479197263717651,2
c007,1,2,0,"(lambda empty)",1.247542381286621,2
c007,1,3,0,"(lambda empty)",0.24300503730773926,2
c007,1,4,0,"(lambda empty)",4.074178695678711,2
c007,1,5,0,"(lambda empty)",5.312604188919067,2
c008,1,1,0,"(lambda empty)",5.001935243606567,2
c008,1,2,0,"(lambda empty)",1.0733344554901123,2
c008,1,3,0,"(lambda empty)",5.610187768936157,2
c008,1,4,0,"(lambda empty)",4.368270397186279,2
c008,1,5,0,"(lambda empty)",5.91064190864563,2
c009,1,1,0,"(lambda empty)",6.133687257766724,2
c009,1,2,0,"(lambda empty)",6.115570783615112,2
c009,1,3,0,"(lambda empty)",6.111097574234009,2
c009,1,4,0,"(lambda empty)",6.1072821617126465,2
c009,1,5,0,"(lambda empty)",6.103647232055664,2
c010,1,1,0,"(lambda empty)",6.097425937652588,2
c010,1,2,0,"(lambda empty)",6.090471029281616,2
c010,1,3,0,"(lambda empty)",6.088285207748413,2
c010,1,4,0,"(lambda empty)",6.0846028327941895,2
c010,1,5,0,"(lambda empty)",6.079808712005615,2
c011,1,1,0,"(lambda empty)",6.078706979751587,2
c011,1,2,0,"(lambda empty)",6.0742106437683105,2
c011,1,3,0,"(lambda empty)",6.06988787651062,2
c011,1,4,0,"(lambda empty)",6.064893007278442,2
c011,1,5,0,"(lambda empty)",6.061476230621338,2
c012,1,1,0,"(lambda empty)",6.056240558624268,2
c012,1,2,0,"(lambda empty)",6.055949926376343,2
c012,1,3,0,"(lambda empty)",6.055052757263184,2
c012,1,4,0,"(lambda empty)",6.055619716644287,2
c012,1,5,0,"(lambda empty)",6.051676273345947,2
c013,1,1,0,"(lambda empty)",6.049478769302368,2
c013,1,2,0,"(lambda empty)",6.04523229598999,2
c013,1,3,0,"(lambda empty)",6.042525768280029,2
c013,1,4,0,"(lambda empty)",6.040450096130371,2
c013,1,5,0,"(lambda empty)",6.036877155303955,2
c014,1,1,0,"(lambda empty)",6.034648418426514,2
c014,1,2,0,"(lambda empty)",6.03141713142395,2
c014,1,3,0,"(lambda empty)",6.028911590576172,2
c014,1,4,0,"(lambda empty)",6.028337717056274,2
c014,1,5,0,"(lambda empty)",6.026875734329224,2
c015,1,1,0,"(lambda empty)",6.026230812072754,2
c015,1,2,0,"(lambda empty)",6.026307106018066,2
c015,1,3,0,"(lambda empty)",6.02518367767334,2
c015,1,4,0,"(lambda empty)",6.0240044593811035,2
c015,1,5,0,"(lambda empty)",6.02190637588501,2
c016,1,1,0,"(lambda empty)",6.023590564727783,2
c016,1,2,0,"(lambda empty)",6.024958372116089,2
c016,1,3,0,"(lambda empty)",6.024760007858276,2
c016,1,4,0,"(lambda empty)",6.025705337524414,2
c016,1,5,0,"(lambda empty)",6.0283448696136475,2
c017,1,1,0,"(lambda empty)",6.0301172733306885,2
c017,1,2,0,"(lambda empty)",6.029679536819458,2
c017,1,3,0,"(lambda empty)",6.029890537261963,2
c017,1,4,0,"(lambda empty)",6.028284072875977,2
c017,1,5,0,"(lambda empty)",6.031820058822632,2
c018,1,1,0,"(lambda empty)",6.033000707626343,2
c018,1,2,0,"(lambda empty)",6.030261039733887,2
c018,1,3,0,"(lambda empty)",6.031342029571533,2
c018,1,4,0,"(lambda empty)",6.03331446647644,2
c018,1,5,0,"(lambda empty)",6.033474445343018,2
c019,1,1,0,"(lambda empty)",6.034106016159058,2
c019,1,2,0,"(lambda empty)",6.030221700668335,2
c019,1,3,0,"(lambda empty)",6.02720046043396,2
c019,1,4,0,"(lambda empty)",6.025724172592163,2
c019,1,5,0,"(lambda empty)",6.025580406188965,2
c020,1,1,0,"(lambda empty)",6.025531053543091,2
c020,1,2,0,"(lambda empty)",6.025746583938599,2
c020,1,3,0,"(lambda empty)",6.028859615325928,2
c020,1,4,0,"(lambda empty)",6.0349462032318115,2
c020,1,5,0,"(lambda empty)",6.037250518798828,2
c021,1,1,0,"(lambda empty)",6.043725252151489,2
c021,1,2,0,"(lambda empty)",6.046780347824097,2
c021,1,3,0,"(lambda empty)",6.05190896987915,2
c021,1,4,0,"(lambda empty)",6.056487560272217,2
c021,1,5,0,"(lambda empty)",6.063885688781738,2
c022,1,1,0,"(lambda empty)",6.0669426918029785,2
c022,1,2,0,"(lambda empty)",6.073546648025513,2
c022,1,3,0,"(lambda empty)",6.075824499130249,2
c022,1,4,0,"(lambda empty)",6.07898473739624,2
c022,1,5,0,"(lambda empty)",6.082451581954956,2
c023,1,1,0,"(lambda empty)",6.087553262710571,2
c023,1,2,0,"(lambda empty)",6.09113335609436,2
c023,1,3,0,"(lambda empty)",6.0953049659729,2
c023,1,4,0,"(lambda empty)",6.101367473602295,2
c023,1,5,0,"(lambda empty)",6.105133533477783,2
c024,1,1,0,"(lambda empty)",6.107050895690918,2
c024,1,2,0,"(lambda empty)",6.109995126724243,2
c024,1,3,0,"(lambda empty)",6.112054824829102,2
c024,1,4,0,"(lambda empty)",6.116111755371094,2
c024,1,5,0,"(lambda empty)",6.119856357574463,2
c025,1,1,0,"(lambda empty)",6.125544786453247,2
c025,1,2,0,"(lambda empty)",6.127619981765747,2
c025,1,3,0,"(lambda empty)",6.132644414901733,2
c025,1,4,0,"(lambda empty)",6.137042045593262,2
c025,1,5,0,"(lambda empty)",6.144014835357666,2
c026,1,1,0,"(lambda empty)",6.1582536697387695,2
c026,1,2,0,"(lambda empty)",6.169573068618774,2
c026,1,3,0,"(lambda empty)",6.176730632781982,2
c026,1,4,0,"(lambda empty)",6.183979749679565,2
c026,1,5,0,"(lambda empty)",6.184991359710693,2
c027,1,1,0,"(lambda empty)",6.187610149383545,2
c027,1,2,0,"(lambda empty)",6.190217733383179,2
c027,1,3,0,"(lambda empty)",6.192979574203491,2
c027,1,4,0,"(lambda empty)",6.194919586181641,2
c027,1,5,0,"(lambda empty)",6.194972276687622,2
c028,1,1,0,"(lambda empty)",6.193580627441406,2
c028,1,2,0,"(lambda empty)",6.190427303314209,2
c028,1,3,0,"(lambda empty)",6.18297004699707,2
c028,1,4,0,"(lambda empty)",6.177659749984741,2
c028,1,5,0,"(lambda empty)",6.173381805419922,2
c029,1,1,0,"(lambda empty)",6.167860269546509,2
c029,1,2,0,"(lambda empty)",6.164269924163818,2
c029,1,3,0,"(lambda empty)",6.162086486816406,2
c029,1,4,0,"(lambda empty)",6.157404661178589,2
c029,1,5,0,"(lambda empty)",6.153171539306641,2
c030,1,1,0,"(lambda empty)",6.148438453674316,2
c030,1,2,0,"(lambda empty)",6.145275115966797,2
c030,1,3,0,"(lambda empty)",6.141873836517334,2
c030,1,4,0,"(lambda empty)",6.141488313674927,2
c030,1,5,0,"(lambda empty)",6.138813257217407,2
c031,1,1,0,"(lambda empty)",6.1375486850738525,2
c031,1,2,0,"(lambda empty)",6.138238191604614,2
c031,1,3,0,"(lambda empty)",6.1415205001831055,2
c031,1,4,0,"(lambda empty)",6.1398797035217285,2
c031,1,5,0,"(lambda empty)",6.138684988021851,2
c032,1,1,0,"(lambda empty)",6.1379852294921875,2
c032,1,2,0,"(lambda empty)",6.137818098068237,2
c032,1,3,0,"(lambda empty)",6.135511159896851,2
c032,1,4,0,"(lambda empty)",6.133454322814941,2
c032,1,5,0,"(lambda empty)",6.127613544464111,2
c033,1,1,0,"(lambda empty)",6.123828411102295,2
c033,1,2,0,"(lambda empty)",6.118926048278809,2
c033,1,3,0,"(lambda empty)",6.111752271652222,2
c033,1,4,0,"(lambda empty)",6.103477239608765,2
c033,1,5,0,"(lambda empty)",6.090555191040039,2
c034,1,1,0,"(lambda empty)",6.077446937561035,2
c034,1,2,0,"(lambda empty)",6.066166639328003,2
c034,1,3,0,"(lambda empty)",6.05869460105896,2
c034,1,4,0,"(lambda empty)",6.057400941848755,2
c034,1,5,0,"(lambda empty)",6.056971073150635,2
c035,1,1,0,"(lambda empty)",6.057037115097046,2
c035,1,2,0,"(lambda empty)",6.057611703872681,2
c035,1,3,0,"(lambda empty)",6.059601068496704,2
c035,1,4,0,"(lambda empty)",6.061449289321899,2
c035,1,5,0,"(lambda empty)",6.065576791763306,2
c036,1,1,0,"(lambda empty)",6.067110776901245,2
c036,1,2,0,"(lambda empty)",6.067087888717651,2
c036,1,3,0,"(lambda empty)",6.072014093399048,2
c036,1,4,0,"(lambda empty)",6.072731971740723,2
c036,1,5,0,"(lambda empty)",6.076852321624756,2
c037,1,1,0,"(lambda empty)",6.077352285385132,2
c037,1,2,0,"(lambda empty)",6.079086780548096,2
c037,1,3,0,"(lambda empty)",6.0784218311309814,2
c037,1,4,0,"(lambda empty)",6.080704927444458,2
c037,1,5,0,"(lambda empty)",6.081112861633301,2
c038,1,1,0,"(lambda empty)",6.082252740859985,2
c038,1,2,0,"(lambda empty)",6.082497596740723,2
c038,1,3,0,"(lambda empty)",6.081470966339111,2
c038,1,4,0,"(lambda empty)",6.079991817474365,2
c038,1,5,0,"(lambda empty)",6.081564426422119,2
c039,1,1,0,"(lambda empty)",6.083134174346924,2
c039,1,2,0,"(lambda empty)",6.080948829650879,2
c039,1,3,0,"(lambda empty)",6.0781965255737305,2
c039,1,4,0,"(lambda empty)",6.077497482299805,2
c039,1,5,0,"(lambda empty)",6.076709985733032,2
c040,1,1,0,"(lambda empty)",6.074350357055664,2
c040,1,2,0,"(lambda empty)",6.073028087615967,2
c040,1,3,0,"(lambda empty)",6.072516679763794,2
c040,1,4,0,"(lambda empty)",6.077429533004761,2
c040,1,5,0,"(lambda empty)",6.0807178020477295,2
c041,1,1,0,"(lambda empty)",6.08430027961731,2
c041,1,2,0,"(lambda empty)",6.087073564529419,2
c041,1,3,0,"(lambda empty)",6.091047525405884,2
c041,1,4,0,"(lambda empty)",6.093836069107056,2
c041,1,5,0,"(lambda empty)",6.096541881561279,2
c042,1,1,0,"(lambda empty)",6.09677267074585,2
c042,1,2,0,"(lambda empty)",6.097720384597778,2
c042,1,3,0,"(lambda empty)",6.095668315887451,2
c042,1,4,0,"(lambda empty)",6.102643728256226,2
c042,1,5,0,"(lambda empty)",6.104065656661987,2
c043,1,1,0,"(lambda empty)",6.103112697601318,2
c043,1,2,0,"(lambda empty)",6.101359128952026,2
c043,1,3,0,"(lambda empty)",6.099451541900635,2
c043,1,4,0,"(lambda empty)",6.100492477416992,2
c043,1,5,0,"(lambda empty)",6.10208797454834,2
c044,1,1,0,"(lambda empty)",6.106689929962158,2
c044,1,2,0,"(lambda empty)",6.107390642166138,2
c044,1,3,0,"(lambda empty)",6.109528303146362,2
c044,1,4,0,"(lambda empty)",6.109038829803467,2
c044,1,5,0,"(lambda empty)",6.113163471221924,2
c045,1,1,0,"(lambda empty)",6.1140007972717285,2
c045,1,2,0,"(lambda empty)",6.117890357971191,2
c045,1,3,0,"(lambda empty)",6.120017051696777,2
c045,1,4,0,"(lambda empty)",6.121440410614014,2
c045,1,5,0,"(lambda empty)",6.125176668167114,2
c046,1,1,0,"(lambda empty)",6.128141164779663,2
c046,1,2,0,"(lambda empty)",6.130904197692871,2
c046,1,3,0,"(lambda empty)",6.134170293807983,2
c046,1,4,0,"(lambda empty)",6.136392116546631,2
c046,1,5,0,"(lambda empty)",6.137204885482788,2
c047,1,1,0,"(lambda empty)",6.1380767822265625,2
c047,1,2,0,"(lambda empty)",6.140802383422852,2
c047,1,3,0,"(lambda empty)",6.143132925033569,2
c047,1,4,0,"(lambda empty)",6.1429619789123535,2
c047,1,5,0,"(lambda empty)",6.146095037460327,2
c048,1,1,0,"(lambda empty)",6.146496295928955,2
c048,1,2,0,"(lambda empty)",6.150320529937744,2
c048,1,3,0,"(lambda empty)",6.151949405670166,2
c048,1,4,0,"(lambda empty)",6.155220985412598,2
c048,1,5,0,"(lambda empty)",6.155911684036255,2
c049,1,1,0,"(lambda empty)",6.159219980239868,2
c049,1,2,0,"(lambda empty)",6.16056489944458,2
c049,1,3,0,"(lambda empty)",6.162659168243408,2
c049,1,4,0,"(lambda empty)",6.165415287017822,2
c049,1,5,0,"(lambda empty)",6.169885158538818,2
c050,1,1,0,"(lambda empty)",6.173715591430664,2
c050,1,2,0,"(lambda empty)",6.17834997177124,2
c050,1,3,0,"(lambda empty)",6.175458908081055,2
c050,1,4,0,"(lambda empty)",6.178229331970215,2
c050,1,5,0,"(lambda empty)",6.180896520614624,2
c051,1,1,0,"(lambda empty)",6.184595584869385,2
c051,1,2,0,"(lambda empty)",6.187628746032715,2
c051,1,3,0,"(lambda empty)",6.189981698989868,2
c051,1,4,0,"(lambda empty)",6.190381765365601,2
c051,1,5,0,"(lambda empty)",6.190991640090942,2
c052,1,1,0,"(lambda empty)",6.192872524261475,2
c052,1,2,0,"(lambda empty)",6.193028688430786,2
c052,1,3,0,"(lambda empty)",6.195720434188843,2
c052,1,4,0,"(lambda empty)",6.192928075790405,2
c052,1,5,0,"(lambda empty)",6.191736221313477,2
c053,1,1,0,"(lambda empty)",6.187682628631592,2
c053,1,2,0,"(lambda empty)",6.183171033859253,2
c053,1,3,0,"(lambda empty)",6.181269645690918,2
c053,1,4,0,"(lambda empty)",6.177326202392578,2
c053,1,5,0,"(lambda empty)",6.17538857460022,2
c054,1,1,0,"(lambda empty)",6.172774076461792,2
c054,1,2,0,"(lambda empty)",6.167675018310547,2
c054,1,3,0,"(lambda empty)",6.163641691207886,2
c054,1,4,0,"(lambda empty)",6.159482717514038,2
c054,1,5,0,"(lambda empty)",6.156614303588867,2
c055,1,1,0,"(lambda empty)",6.154234170913696,2
c055,1,2,0,"(lambda empty)",6.152177095413208,2
c055,1,3,0,"(lambda empty)",6.15083909034729,2
c055,1,4,0,"(lambda empty)",6.14842963218689,2
c055,1,5,0,"(lambda empty)",6.146734237670898,2
c056,1,1,0,"(lambda empty)",6.142991065979004,2
c056,1,2,0,"(lambda empty)",6.137893199920654,2
c056,1,3,0,"(lambda empty)",6.134533643722534,2
c056,1,4,0,"(lambda empty)",6.132472515106201,2
c056,1,5,0,"(lambda empty)",6.130204677581787,2
c057,1,1,0,"(lambda empty)",6.1276936531066895,2
c057,1,2,0,"(lambda empty)",6.123762130737305,2
c057,1,3,0,"(lambda empty)",6.117425918579102,2
c057,1,4,0,"(lambda empty)",6.116669654846191,2
c057,1,5,0,"(lambda empty)",6.114056825637817,2
c058,1,1,0,"(lambda empty)",6.113338232040405,2
c058,1,2,0,"(lambda empty)",6.110784530639648,2
c058,1,3,0,"(lambda empty)",6.105588912963867,2
c058,1,4,0,"(lambda empty)",6.100934743881226,2
c058,1,5,0,"(lambda empty)",6.097374200820923,2
c059,1,1,0,"(lambda empty)",6.096713066101074,2
c059,1,2,0,"(lambda empty)",6.093942642211914,2
c059,1,3,0,"(lambda empty)",6.090091943740845,2
c059,1,4,0,"(lambda empty)",6.0846991539001465,2
c059,1,5,0,"(lambda empty)",6.0805487632751465,2
c060,1,1,0,"(lambda empty)",6.077213525772095,2
c060,1,2,0,"(lambda empty)",6.0733184814453125,2
c060,1,3,0,"(lambda empty)",6.0715484619140625,2
c060,1,4,0,"(lambda empty)",6.066551685333252,2
c060,1,5,0,"(lambda empty)",6.06562876701355,2
c061,1,1,0,"(lambda empty)",6.066238880157471,2
c061,1,2,0,"(lambda empty)",6.064669132232666,2
c061,1,3,0,"(lambda empty)",6.068322420120239,2
c061,1,4,0,"(lambda empty)",6.067167043685913,2
c061,1,5,0,"(lambda empty)",6.068839073181152,2
c062,1,1,0,"(lambda empty)",6.071398019790649,2
c062,1,2,0,"(lambda empty)",6.073810338973999,2
c062,1,3,0,"(lambda empty)",6.074871063232422,2
c062,1,4,0,"(lambda empty)",6.074730634689331,2
c062,1,5,0,"(lambda empty)",6.0761260986328125,2
c063,1,1,0,"(lambda empty)",6.076388835906982,2
c063,1,2,0,"(lambda empty)",6.078559875488281,2
c063,1,3,0,"(lambda empty)",6.079541444778442,2
c063,1,4,0,"(lambda empty)",6.081113576889038,2
c063,1,5,0,"(lambda empty)",6.0821850299835205,2
c064,1,1,0,"(lambda empty)",6.083937644958496,2
c064,1,2,0,"(lambda empty)",6.083449602127075,2
